"id" "content" "date" "star"
"1" 1 "This little stick-of-gum sized piece of hardware blows my mind. I did a fresh install of Windows 10 Pro onto it in mere minutes, and the system boots in a few seconds.If you're not in the know here's a NOTE:Make sure your system is utilizing the new UEFI platform rather than the old BIOS platform to take full advantage of the latest tricknology and all of its advantages. This means your system drive (where you install Windows) will have a \"GPT\" Volume rather than a \"MBR\" Volume. You'll have to boot into your UEFI interface, and turn off \"CSM\" likely under BOOT Options before installing Windows or directly afterwards as well as when you update your UEFI/BIOS. It's good to double-check the CSM setting stays off whenever you add another storage drive as well.If you type \"Disk Management\" in Windows start menu search box, double click to open screen, right click on your system drive, select \"Properties\", and choose \"Volumes\" tab, you'll see either \"GPT\" or 'MBR\" listed under \"Partition Style\".One last thing: Consider backing up your important stuff, and just fresh install your OP System making sure to use the UEFI/GPT platform; I've never had success converting an MBR System from the dark side over to the light side of the force unfortunately. But, I'm just a novice with little experience.5 year warranty, and as fast as you need. Samsung is hard to beat. " "July 30, 2018" "5.0"
"150" 150 "work as it should even though i didnt notice any difference from the previous Evo 860 " "January 28, 2019" "4.0"
"151" 151 "I don¡¯t think I¡¯ve gotten to see it work to it¡¯s full potential but a great card super effiecient for how large it is and makes plent room for more ssds or hard drives " "October 6, 2018" "5.0"
"152" 152 "This is a huge improvement over my old boot drive (850 evo)Went from 118% to 403% score on Userbenchmark. 8 second boot with 970 pro vs my old 850 evo @ 19 seconds. " "July 14, 2018" "5.0"
"153" 153 "used as boot drive in my ryzen system. good lord this thing is fast. no driver problems, works great. " "October 20, 2018" "5.0"
"154" 154 "Love it, these are great. I just wish that someone would make a USB 3.1 Gen 2 adapter to clone to. " "October 2, 2018" "5.0"
"155" 155 "So this came today..some part from 2002 that was broken. I've emailed and waiting on replacement but talk about a huge letdown. " "May 23, 2019" "1.0"
"156" 156 "Easy to install in my desktop computer. Date migration was simple and fast using the Samsung migration software. " "January 6, 2019" "5.0"
"157" 157 "I use this for the OS essential programs and drivers on an intel NUC system. Paired with Samsung 860 PRO SSD you can't by better components at the moment " "August 6, 2018" "5.0"
"158" 158 "Hands down the best PCIe SSD on the market currently. Superior read/write speeds, and if you store your OS on it your boot time is amazing! " "August 20, 2018" "5.0"
"159" 159 "Great product. The intel 905p only beats this guy on 4K Q1T1 random read speed but is way up expensive.MLC and 1.2PB total writes lifespan is probably good for more than 10 years of daily use. " "April 9, 2019" "5.0"
"160" 160 "Why have I received an open package item!? A $400.00 dollar item and the package is open when I receive it?! " "October 18, 2018" "1.0"
"161" 161 "Works as expected. I noticed a significant decrease in data transfer times compared to my former ssd so that was nice. " "November 25, 2018" "5.0"
"162" 162 "This SSD is probably the top dog for speed and write endurance (outside of the Optanes which are a different animal entirely). It¡¯s expensive, so unless you need the top of the line, it¡¯s not an ideal choice; but if the budget allows for it, it¡¯s an excellent performer. " "July 23, 2018" "5.0"
"163" 163 "Just did nvme raid 0 for c drive with two of these cause why not it's 2019 and this is America. No issues. I just can't check temps of the ssds. The one on the back of my asus x470 mini itx is crazy hot. So make sure you don't have a 2.5 ssd over it in say a nzxt h200 " "April 26, 2019" "5.0"
"164" 164 "This is my primary boot device. It's very fast and reliable so far. I'm very happy with it. " "May 2, 2019" "5.0"
"165" 165 "This M.2 rules. Super quick, very easy to install (make sure you're putting in on the correct M.2 slot on your mobo as it may limit SATA performance otherwise). Fantastic as a boot drive with plenty of extra space for your more demanding games. My computer boots in seconds, load times are practically nonexistent. This purchase was a no-brainer. " "February 24, 2019" "5.0"
"166" 166 "Upgraded another M.2 drive with this one. They were both the listed as the same size, and they were. Drive is very fast. " "May 5, 2019" "5.0"
"167" 167 "Installed easily on the Asus Motherboard using 1 of 2 NMVe M.2 provided slots, and aside from the Samsung 970 EVO is the fastest SSD I know of. Way faster than any SATA M.2 SSD. o.O " "January 19, 2019" "5.0"
"168" 168 "These are the best storage devices to date. The performance is unmatched. Compare to raid 0 SSDs one of these beats it hands down. I would buy two more when the price drops. I would also buy the higher capacity. No issues my OS boots in less than 10 seconds and the apps are berry responsive. This is a future proof piece of hardware. " "September 14, 2018" "5.0"
"169" 169 "this thing is fast. Need another one. No issues. i been using for 4 months now. " "January 11, 2019" "5.0"
"170" 170 "I'm using an old mobo, z97 Asus maximus hero VII.M2 slot is limited, so i've used the pcie 3 slot instead.running at full speed!Mobo recognized the drive without any issues.Migration was super easy, took less than 10 minutes to migrate from 850 pro ssd to 970 pro. " "August 8, 2018" "5.0"
"171" 171 "Amazing and faster R/W speed, I got sequential 3500M/s read and 2300M/s write with my 8700K. The durability also improves than previous generation.There are not too many MLC products on market now so if you don't want to compromise to performance that is your choice. " "May 26, 2018" "5.0"
"172" 172 "Replaced my 128 SSD M.2 2280 mSATA to NVMe mPCI-E and it works perfectly. I am very happy with my purchase. " "July 1, 2018" "5.0"
"173" 173 "Use this for system disk partition and game partition. Way faster than 850 pro. " "December 8, 2018" "5.0"
"174" 174 "A bit of a pain to setup and clone my system on but worth it in the end " "October 28, 2018" "5.0"
"175" 175 "Incredibly fast. Windows boots in no time and maps load super fast. Only complaint is the price. " "January 27, 2019" "5.0"
"176" 176 "Nvme m.2 is amazing easy to install no need for cables and amazing performance " "January 12, 2019" "5.0"
"177" 177 "This works incredibly well as a main operating system drive. I can't imagine ever going back to non-NVMe drives for my OS. " "November 11, 2018" "5.0"
"178" 178 "You can't even see how fast the electrons move through this thing without a scanning election microscope. Even then, still too fast. " "February 6, 2019" "5.0"
"179" 179 "Extremely fast, sturdy design, fits snugly into the M.2 port. Compatible with Linux. " "February 17, 2019" "5.0"
"180" 180 "Using this with my Aorus gaming 7, 8700k, Hackintosh. Works flawlessly and it¡¯s sooooo fast.Aorus comes with 3 m2 headers and I have it connected to the top with the heat seat.Best m2 drive on the market. " "July 17, 2018" "5.0"
"181" 181 "Grrat ssd works great easy it install as long as you have the bay for it " "February 23, 2019" "5.0"
"182" 182 "Works great no issues, running windows 10 with ryzen 3 " "April 13, 2019" "5.0"
"183" 183 "Working fine, love this new technology of hard drives! " "December 24, 2018" "5.0"
"184" 184 "I am using this drive for my operating system and no problems. " "April 17, 2019" "5.0"
"185" 185 "Used in a midrange gaming computer super fast boot (win 10) and games " "March 31, 2019" "5.0"
"186" 186 "I am getting over 3k MBps read times on my z170 motherboard.I absolutely love this SSD. " "October 30, 2018" "5.0"
"187" 187 "The best nvme NAND m.2 flash drive on the market at this time, but for a price. " "January 11, 2019" "5.0"
"188" 188 "If you want the best this is it. Crazy fast speeds. " "December 7, 2018" "5.0"
"189" 189 "Installed my os and used my old SSD as a backup drive. So far it's been error free... " "November 14, 2018" "5.0"
"190" 190 "High quality, works great! Hope you've got more.... " "April 16, 2019" "5.0"
"191" 191 "The performance of this drive over the 960 is minimal. " "November 19, 2018" "3.0"
"192" 192 "Make sure to understand some M.2 slots utilize PCI-E slots when installing. " "November 25, 2018" "5.0"
"193" 193 "So... went from a 960 Evo to this and was surprised by the sheer speed difference. It may not appear to be too great on paper, but in practice it's night and day. " "July 23, 2018" "5.0"
"194" 194 "My go-to model of M.2 SSD; couldn't be happier. " "April 3, 2019" "5.0"
"195" 195 "Truly the defining m.2 ssd of late. You can't do better anywhere near this price point. " "November 8, 2018" "5.0"
"196" 196 "It's hard to compare with the old ssd.I was surprised by the excellent performance.Recommended for those who want to install additional ssdI recommend purchasing a large capacity ssd " "June 14, 2018" "5.0"
"197" 197 "Unfortunately the Samsung 970 PRO I received was defective. Sent it back and in the process of getting a refund. I already ordered another, hoping for a better result I hear great things. " "November 2, 2018" "3.0"
"198" 198 "Super fast, best SSD on the market right now for the price. " "October 24, 2018" "5.0"
"199" 199 "Wow, just wow. Crazy fast, really tiny, love this little drive. Amazing. " "July 8, 2018" "5.0"
"200" 200 "Can put a few games more and load fast " "May 24, 2019" "5.0"
"201" 201 "Installed easily, night and day difference between this and my older samsung SSD. " "July 26, 2018" "5.0"
"202" 202 "Delivered on time. Installed with no problems. This is my first SSD so I can't compare it to any other SSDs but I can say that it has way faster boot and access speeds than even the fastest spinning HDDs I've used.I'm happy with it " "January 11, 2019" "5.0"
"203" 203 "Samsung continues to deliver the best performance at a reasonable price. " "November 30, 2018" "5.0"
"204" 204 "Have SSD from Samsung on 2014 pc build . Still working great " "January 5, 2019" "5.0"
"205" 205 "Great addition to my build, would recommend you backup and do a fresh install of windows to avoid windows 10 bs " "January 26, 2019" "5.0"
"206" 206 "fast, perhaps furious as well. " "May 19, 2019" "5.0"
"207" 207 "Easy to install first time I've ever had one of these so I was surprised at how small it was but hey it's 2018 everything's being made smaller and more efficient! " "December 18, 2018" "5.0"
"208" 208 "Perhaps the best internal SSD I have ever used " "December 7, 2018" "5.0"
"209" 209 "Holy smokes Batman. This thing is fast " "March 2, 2019" "5.0"
"210" 210 "Easy installation and data transfer. Lightning fast with plenty of headroom storage " "February 1, 2019" "5.0"
"211" 211 "Fastest drive I've ever used, perfect for a gaming box. " "January 14, 2019" "5.0"
"212" 212 "excellent product, meets all its descriptions " "January 29, 2019" "5.0"
"213" 213 "Screaming fast SSD. My laptop now boots Windows 1o in under 10 seconds! " "May 27, 2019" "5.0"
"214" 214 "We build hundreds of computers a year. We started using this SSD and the computers boot to desktop in 5 seconds. " "February 16, 2019" "5.0"
"215" 215 "You would be amazed how my laptop got faster.I have Alienware R4 and 970 pro made it incredible more valuable laptop compare to before what it was. " "November 7, 2018" "5.0"
"216" 216 "fast, but fast. Also it's fast. " "February 4, 2019" "5.0"
"217" 217 "Great drive...very fast " "January 9, 2019" "5.0"
"218" 218 "Always as Samsung products described " "March 10, 2019" "5.0"
"219" 219 "this is a great drive and is fast and reliable and easy to install " "December 10, 2018" "5.0"
"220" 220 "Exactly what I want " "January 9, 2019" "5.0"
"221" 221 "works great in games and all working all day very fast load wow " "November 18, 2018" "5.0"
"222" 222 "Love this drive, Hella fast and hella endurance " "April 18, 2019" "5.0"
"223" 223 "Lightening fast. Fastest in the world at the time of purchase. " "September 27, 2018" "5.0"
"224" 224 "It works as expected. At the time writing this it is the top storage device on the market. " "January 3, 2019" "5.0"
"225" 225 "Good!!Exillent Item!!! " "April 18, 2019" "5.0"
"226" 226 "Games like fallout 4 require extra work (mods) to make this investment worth it. " "June 25, 2018" "5.0"
"227" 227 "I'm amazed,. Just buy it... " "February 25, 2019" "5.0"
"228" 228 "Big difference in speed of my laptop " "January 19, 2019" "5.0"
"229" 229 "Super fast " "November 20, 2018" "5.0"
"230" 230 "Es una pena que el almacenamiento de este tipo sea tan costoso por el numero de GB o TB que soporta, sin embargo, este M.2 es super rapido, el windows lo arranca en 30 seg como mucho con todos los aplicativos. Si tu placa soporta M.2 PCIe NV, compra con los ojos cerrados " "February 6, 2019" "5.0"
"231" 231 "best M.2 in market " "February 2, 2019" "5.0"
"232" 232 "Good stuff! " "April 20, 2019" "5.0"
"233" 233 "Super fast and dependable " "September 6, 2018" "5.0"
"234" 234 "Amazing speed, both writing and reading. Definitely worth the price. Only complaint, less than 500GB is usable, which is understandable. " "August 23, 2018" "4.0"
"235" 235 "thank you " "May 7, 2019" "5.0"
"236" 236 "Amazing best product I got ever " "January 24, 2019" "5.0"
"237" 237 "LA DIFERENCIA ENTRE EL DISCO MECANOCO Y EL SSD CON ESTE 970 PRO ES BRUTAL INSTALE WINDOWS EN POCOS MINUTOS " "December 2, 2018" "5.0"
"238" 238 "off the chart speed. there is probably better value elsewhere, but very happy. " "July 22, 2018" "5.0"
"239" 239 "Great Product " "March 26, 2019" "5.0"
"240" 240 "It's a Samsung Pro product, what else is there to say. " "September 22, 2018" "5.0"
"241" 241 "i load in overwatch and titan fall 2 first! " "September 19, 2018" "5.0"
"242" 242 "Blazing fast boot drive. At this point, as an average consumer, I dont think I would notice it if it were any faster. " "May 21, 2019" "5.0"
"243" 243 "Lightning speed achieved " "April 14, 2019" "5.0"
"244" 244 "fast, no issues, don't have anything bad to say about it. " "April 20, 2019" "5.0"
"245" 245 "Easy to install. wish it came with screw. flawless install with Samsung software to clone the drive being replaced. " "December 7, 2018" "5.0"
"246" 246 "Nothing much to say other than I am very pleased. Highly recommend! " "May 5, 2019" "5.0"
"247" 247 "Fast " "November 25, 2018" "5.0"
"248" 248 " Great product, currently using this for editing 4k and below footage in adobe premiere pro cc 2019. Nice and fast works well! " "January 14, 2019" "5.0"
"249" 249 "lightning fast " "May 19, 2019" "5.0"
"250" 250 "These are awesomeness in a small package. Super fast " "August 29, 2018" "5.0"
"251" 251 "Been running their stuff for years ... never a let down yet. " "August 13, 2018" "5.0"
"252" 252 "Amazing M.2 SSD! It works in the Alienware 15 R2 straight out of the box, no bios update needed. " "November 30, 2018" "5.0"
"253" 253 "Amazing performance " "September 17, 2018" "5.0"
"254" 254 "Excellent " "August 20, 2018" "5.0"
"255" 255 "This item fits on HP Pavilion Power Laptop 15-cb0xx.It works great.A screw into the package, to fix the SSD to the motherboard would be appreciated. " "April 9, 2019" "5.0"
"256" 256 "This is unbelievable fast, the fastest ssd that I had " "December 12, 2018" "5.0"
"257" 257 "There is nothing more if you upgrade from other Samsung NVMe SSDThe Speed not worth it " "July 30, 2018" "4.0"
"258" 258 "Just pull the trigger, do not hesitate. You can thank me later. " "April 26, 2019" "5.0"
"259" 259 "Installed it in a new INTEL NUC8. Works great, very responsive with the new i7 processor. Loaded Windows 10 with no issues. " "June 16, 2018" "5.0"
"260" 260 "I live in South America and the send of Amazon from USA is very fast compared to others sites. In referring the disk is very good, don't have problems when I installed in my computer, very fast to charge OS, Apps, IDEs and games. Very happy with my buy. " "March 4, 2019" "5.0"
"261" 261 "super fast boot times! " "July 10, 2018" "5.0"
"262" 262 "Product works well " "November 4, 2018" "5.0"
"263" 263 "had zero problems installing and works like you would expect from samsung " "September 28, 2018" "5.0"
"264" 264 "This thing is fast. I upgraded from my 860 Evo to this 970 Pro. The data migration software was nice and fast as well. I'd never buy any other SSD, this is the best you can get. " "March 11, 2019" "5.0"
"265" 265 "Its amazing and its scary fast I'm getting ready to buy another one along with the sad versions " "January 20, 2019" "5.0"
"266" 266 "ten times faster than my samsung sata ssd. " "June 26, 2018" "5.0"
"267" 267 "Product arrived without defect, Great! " "November 22, 2018" "5.0"
"268" 268 "high speed " "November 11, 2018" "5.0"
"269" 269 "Fast reliable amazing storage. " "September 4, 2018" "5.0"
"270" 270 "The pro version is very fast and runs cool compared to other nvme sticks in the same PC. Highly recommend this if you can afford it. " "April 12, 2019" "5.0"
"271" 271 "Fast and simple to install, no issues with my system. Not needed for gaming, but with moving large amounts of data, this comes in handy. " "August 15, 2018" "5.0"
"272" 272 "The installation service was very helpful. My top notch HP Spectre laptop just got faster! " "April 2, 2019" "5.0"
"273" 273 "Very good " "November 23, 2018" "3.0"
"274" 274 "Very nice speed and storage for its price. " "June 23, 2018" "5.0"
"275" 275 "The best fastest " "November 18, 2018" "5.0"
"276" 276 "excellent " "April 19, 2019" "5.0"
"277" 277 "very good " "April 9, 2019" "5.0"
"278" 278 "The size of the product amazed me. Significant improvement to my laptop's performance; my DELL 17 7773 feels like a Mac now. <U+0001F600><U+0001F600><U+0001F600> " "February 21, 2019" "5.0"
"279" 279 "Super fast but gets warm. " "July 8, 2018" "5.0"
"280" 280 "The speed is rigth like the description, 3500 MB/S of secuential read. My system boot windows in 3 seconds. Very happy. " "December 30, 2018" "5.0"
"281" 281 "It¡¯s an amazing product and I¡¯ll buy more in the future but the one weird thing is it didn¡¯t come with a screw to lay it straight on my motherboard. It¡¯s not the end of the world just a minor annoyance. " "November 27, 2018" "4.0"
"282" 282 "Amazing piece of tech. Its blazing fast, it seems reliable so far (as all the other samsung ssds I own), and 1 tb seems enough for a primary drive. I would totally buy this again. " "August 4, 2018" "5.0"
"283" 283 "Fast like lightning " "July 12, 2018" "5.0"
"284" 284 "Difficulty getting my computer to recognize drive. But once I got it up and running, damn this thing is blazing fast. A+ " "December 16, 2018" "5.0"
"285" 285 "Like really really fast! " "November 16, 2018" "5.0"
"286" 286 "The product is fast and reliable. " "December 18, 2018" "5.0"
"287" 287 "Now I need another one so I can run a raid zero and almost double the speed and double the capacity!!!!! " "October 7, 2018" "5.0"
"288" 288 "great price and great speed " "October 24, 2018" "5.0"
"289" 289 "Not a big difference with 970 EVO that I advised to my friend. At some parameters EVO is even faster. I'd advise not to spend extra money and get yourself an EVO version. " "December 24, 2018" "5.0"
"290" 290 "Read and write speeds are incredible. " "May 26, 2018" "5.0"
"291" 291 "I've tested it and I got about 3.3Gb of read speed and 1.5Gb write I love how small and neat it looked " "May 26, 2019" "5.0"
"292" 292 "Sweet, sweet overkill. " "July 18, 2018" "5.0"
"293" 293 "Easy to install and super fast " "January 13, 2019" "5.0"
"294" 294 "So fast. GTA 5 copy in less than a minute. " "October 6, 2018" "5.0"
"295" 295 "It was very easy to install and it's been 4 months now, it performs great. Very happy with it. Planning to purchase one more and make a raid array. " "May 27, 2019" "5.0"
"296" 296 "Excellent item and very fast shippingThank you " "September 27, 2018" "5.0"
"297" 297 "Fastest drive I¡¯ve ever owned. It¡¯s super small.It¡¯s expensive but it¡¯s Haworth the performance. " "February 1, 2019" "5.0"
"298" 298 "The coast was reasonable " "September 23, 2018" "5.0"
"299" 299 "Great speed and the install was smooth. Make sure after you install Windows you go to the Samsung website and download the updated driver. " "March 7, 2019" "5.0"
"300" 300 "I bought this and installed it but I don¡¯t see that gives me the rights read/write speeds of 3,500/2,700 MB/s. It¡¯s actually giving me read 3500 and write 2300. So I don¡¯t know what is going on. " "May 11, 2019" "2.0"
"301" 301 "Everything you could want in a drive. Literally tests at it's advertised speeds. Amazing. " "August 10, 2018" "5.0"
"302" 302 "Fast fast fast " "May 14, 2019" "5.0"
"303" 303 "Fast " "November 2, 2018" "5.0"
"304" 304 "<U+0001F44C> " "December 31, 2018" "5.0"
"305" 305 "real fast " "January 11, 2019" "5.0"
"306" 306 "Replaced my Pro SSD with this. It's blazing fast. " "July 5, 2018" "5.0"
"307" 307 "Overall satisfied, wish they offered a 2 TB version. " "January 3, 2019" "5.0"
"308" 308 "One of the best SSD I have ever used. Fast, and reliable.Remember to install Samsung NVMe Controller and Samsung Magician from Samsung support site. " "August 5, 2018" "5.0"
"309" 309 "It fit perfectly and worked as expected " "August 19, 2018" "5.0"
"310" 310 "Holy Crap Captain WARP 8 " "September 15, 2018" "5.0"
"311" 311 "thank you so much!It is an expensive product,I bought it really cheaply.That's really good. thx! samsung. " "December 24, 2018" "5.0"
"312" 312 "I bought the 2950x, Corsair 760T chassis, Asus Zenith Extreme, Corsair HX1000I PSU, Thermaltake Floe Riing 360, Corsair LPX 32GB (2x16GB) 3200MHz C16 DDR4 DRAM Memory Kit, Black (CMK32GX4M2B3200C16), SamSung EVO 970 512G NVMe, WD 1TB Blue NVMe, Toshiba HD 6TB x3 from Amazon. The CPU arrived but the chip was loose inside the box. I could not install Windows 10 but was able to install Ubuntu 18.04 LTS. When I ran Chrome or Firefox under , the CPU kept hanging up. I changed to Corsair Vengeance LPX 32GB (2x16GB) DDR4 DRAM 2133MHz (PC4 17000) C13 Memory Kit - Black, thinking may be memmory compabibil;ity from what I read on Youtube, web. But the problem still occured, can not install windows, kept on hanging when runing Chrome, FireFox under Ubuntu. Changed to G.SKILL Flare X Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) AMD X370 Memory Model F4-3200C14D-16GFX. Same problem occrued. I changed the mem clock to from 1600-3200 for 3200 MHZ and 1600-2133 MHZ for 2133 MHZ and 1600-3200 for G.Skill. Same problem. Can not install Windows 10. hung when ran Chrome under Ubuntu. Hung when ran Geekbench when it run under multi core, single core is ok. I ran mem test and it was ok. Thinking the CPU was damage during ship, I ask for replacement and got one. When i installed in the system ansd ran with G.Skill, It was able to boot windows 10, Ubuntu and no problem.I had to upgrade the BIOS to 1402 for the Asus Zenith to boot with 2950x.Now it works very smoothly. It run fast!!!!,Very happy with the unit. " "October 18, 2018" "5.0"
"313" 313 "This SSD has drastically improved my laptop's performance. Perfect value for money " "May 27, 2019" "5.0"
"314" 314 "Great buy " "March 1, 2019" "5.0"
"315" 315 "Purchased 2 of them to upgrade both desktop and notebook. Install was extremely easy, and cloning the boot drives were no problem using Samsung software. " "July 2, 2018" "5.0"
"316" 316 "Ease of install is actually simple. If your motherboard has a slot for it it's so easy. Fast loading and writing times. I'm used to HS SATA read/write times. This is better. " "January 12, 2019" "5.0"
"317" 317 "good " "January 5, 2019" "5.0"
"318" 318 "As advertised. " "February 20, 2019" "5.0"
"319" 319 "Crazy fast. Installed easily & had windows 10 installed in less than 10 minutes. File transfer speed is around 400mb/s. " "July 27, 2018" "5.0"
"320" 320 "Easy and fast one m.2 " "September 20, 2018" "5.0"
"321" 321 "Crazy speed nothing compares to it " "March 17, 2019" "5.0"
"322" 322 "Fast card, top performance and super easy install. " "December 31, 2018" "5.0"
"323" 323 "Amazing stuff right there " "February 15, 2019" "5.0"
"324" 324 "If you are pointing to build a new PC or need fast read/writings, this is a must. It's way better than MP500 from Corsair or other options " "September 26, 2018" "5.0"
"325" 325 "I just got the new 970 PRO, 512 GB and cloned data from my SATA M.2 to this 970 PRO NVMe one using the Samsung Data Migration tool. To begin with when i tested with Samsung Magician and just got 3200-3300 MB/s not 3500 MB/s.And, i just did the clone of around 180GB of data from my old M.2 to this NVMe M.2, now Samsung Magician SMART shows I've used 1.4 TB of TBW. Really !!! I don't understand why it took 6.6 times of data written in Total Bytes Written. Is this normal, or something wrong in 970 PRO, as I've never seen TBW increasing so many times just after initial clone of hardly 200GB of data.Question i've is, why should a latest and greatest NVMe SSD takes 1.4TB for cloning a 180GB SSD in first place done thru Samsung's own Disk Migration tool in a brand New drive ?Second regarding upto MB/s, 960 EVOs I think gives 3000-3200 MB/s, for $159, why for just 100 more MB/s Samsung charges a premium of $90 calling it as PRO ? Is it a Lime or my unit is bad is my concern.Update: I just returned the 1st one and got a 2nd now, this one gives around 3500+ MB/s Read & 2300 MB/s Write, slightly better than 1st one and 960, still marginal difference though.BTW, cloning calc seems to shows x1.5 times of data cloned, not sure why. " "August 28, 2018" "3.0"
"326" 326 "Super fast " "May 25, 2019" "5.0"
"327" 327 "Incredible speed, easy to install on my MB " "January 14, 2019" "5.0"
"328" 328 "Very good " "April 13, 2019" "5.0"
"329" 329 "best you will buy " "January 17, 2019" "5.0"
"330" 330 "It arrive fast and working great " "October 23, 2018" "5.0"
"331" 331 "Very fast! " "January 21, 2019" "5.0"
"332" 332 "This was part of my NUC return after bad info from Intel. :-( " "August 19, 2018" "5.0"
"333" 333 "Fast delivery and it works good. " "July 1, 2018" "5.0"
"334" 334 "Great product. Very fast. " "December 21, 2018" "5.0"
"335" 335 "Very solid drive. You pay for it. But its speed is very good and it is very reliable " "February 6, 2019" "5.0"
"336" 336 "Excelente producto " "August 14, 2018" "5.0"
"337" 337 "Beast " "July 22, 2018" "5.0"
"338" 338 "Item received as expected. Great quality! Recommended! " "March 1, 2019" "5.0"
"339" 339 "this is very fast.hope will last forever.... " "December 10, 2018" "5.0"
"340" 340 "Extremely fast, best SSD on the market. Use the Samsung cloning tool to change from your current boot drive to this one. " "November 20, 2018" "5.0"
"341" 341 "Incredible product, highly recommended. " "October 5, 2018" "5.0"
"342" 342 "This thing is stupid fast...you probably don¡¯t need something this powerful but it feels good to have it! That¡¯s for darn sure! " "January 4, 2019" "5.0"
"343" 343 "My OS and games boot up so fast I can't get up to get a drink anymore. " "February 12, 2019" "5.0"
"344" 344 "Fast, expensive. One day this world will be diskless, but not at this price. But you get what you pay for, 10/10 " "September 19, 2018" "5.0"
"345" 345 "Work as intended " "December 19, 2018" "5.0"
"346" 346 "Works but I am not fully familiar with performance power of storage units, however, nothing is faulty so definitely a plus! " "July 19, 2018" "5.0"
"347" 347 "Is very fast! " "July 26, 2018" "5.0"
"348" 348 "Good quality product with fast delivery. I definitely recommend this item and vendor. " "March 18, 2019" "5.0"
"349" 349 "Very good album, everything works wonderfully " "October 14, 2018" "5.0"
"350" 350 "Changed SSD in my old MBPR 15 works perfect! " "March 2, 2019" "5.0"
"351" 351 "Alright " "April 19, 2019" "5.0"
"352" 352 "Performance is very good! " "November 20, 2018" "4.0"
"353" 353 "Good recommend<U+2014> " "April 21, 2019" "5.0"
"354" 354 "Exatly,soso....not so cool " "March 18, 2019" "5.0"
"355" 355 "The product came a few days earlier than expected and the SSD works very well. " "April 19, 2019" "5.0"
"356" 356 "Ez instal fast speed good product decent price... " "December 19, 2018" "5.0"
"357" 357 "very high quality product, fast delivery, very pleased to recommend! " "July 17, 2018" "5.0"
"358" 358 "Gran durabilidad, precio aceptable, especificaciones tope de gama.Excelente desempeno en Laptop MSI. " "December 18, 2018" "5.0"
"359" 359 "All good, " "April 7, 2019" "5.0"
"360" 360 "For my appliance product line, I have been using m.2 SSD and this Samsung 970 Pro, it's speed and lifespan are great! " "August 5, 2018" "5.0"
"361" 361 "Super fast boot up time and plenty of space for the WoW rig it was put into. Never using a HDD again. " "January 26, 2019" "5.0"
"362" 362 "Extremely fast!!! " "June 19, 2018" "5.0"
"363" 363 "So fast " "January 22, 2019" "5.0"
"364" 364 "The SSD is really fast and good. The SSD arrived in original box, and the seal was intact. " "July 6, 2018" "5.0"
"365" 365 "Very fast " "February 7, 2019" "5.0"
"366" 366 "Easy install to the motherboard I purchased, shipped quick, great storage capacity. Thank you " "March 8, 2019" "5.0"
"367" 367 "To be honest it is nice but i am not terribly impressed. My 512 850 Pro boots faster but does not score as well on tests. Getting about 3.5gb read but it seems to choke on small files. I submitted two pics, one with the 3543 read was the 970pro and the one with the 2792 read was the 850pro. As you can see in the tests the 4k q1T1 size craps out in read tests. Why Samsung why?Games and things load quick but its not all its cracked to be until they get the 4k files on par. I honestly expected a lot lot more. I am super impressed with the 850pro but not with the 970pro. I mean it works flawlessly but it takes longer to boot. Both drives were on the same machine with the same setup and new installs of win10 fall creators edition. 970 is 512gb and 850 is 256gb. Hope this helps people. " "August 14, 2018" "5.0"
"368" 368 "Super fast drive. Much faster than a standard SSD. " "December 2, 2018" "5.0"
"369" 369 "If you like speed, this is what you need . . . " "March 27, 2019" "5.0"
"370" 370 "Very good purchase! " "January 13, 2019" "5.0"
"371" 371 "Wonderful product " "August 29, 2018" "5.0"
"372" 372 "Excelente producto, cubrio mis expectativas para mi laptop thinkpad P72. " "April 20, 2019" "5.0"
"373" 373 "Very fast drive " "May 23, 2019" "5.0"
"374" 374 "My CPU runs a lot faster. " "August 28, 2018" "5.0"
"375" 375 "Very fast , i use it on Thinkpad T460s : reading speed 3500 MB/s , writing speed 2300 MB/s . " "May 23, 2018" "5.0"
"376" 376 "Awesome! Great speed, is amazing! totally worth the price! " "July 22, 2018" "5.0"
"377" 377 "My notebook is light speeding... " "October 22, 2018" "5.0"
"378" 378 "Excelente DISCO gran velocidad y desempeno cubrio todas mis expectativas!!! " "August 14, 2018" "5.0"
"379" 379 "Been using it for awhile now and can tell there¡¯s a big increase in my speed " "December 24, 2018" "5.0"
"380" 380 "Fast " "February 15, 2019" "5.0"
"381" 381 "Fast drive " "November 26, 2018" "5.0"
"382" 382 "The 970 is a very fast M.2 and very recommendable. " "August 28, 2018" "5.0"
"383" 383 "installed it, download samsung drivers, activate it in disk manager and good to go " "October 19, 2018" "5.0"
"384" 384 "Surprise because it's smaller and lighter than I thought " "December 16, 2018" "5.0"
"385" 385 "Best speed ssd. " "May 14, 2019" "5.0"
"386" 386 "It is what it says it is. Great Performance. No issues. " "April 25, 2019" "5.0"
"387" 387 "Fast speed, stability, wide compatibility, decent price " "January 30, 2019" "5.0"
"388" 388 "samsung ssd is good very well " "September 1, 2018" "5.0"
"389" 389 "everything just works in order. value for money loves it. " "November 7, 2018" "5.0"
"390" 390 "everything as expected " "December 13, 2018" "4.0"
"391" 391 "Excellent performance " "January 7, 2019" "5.0"
